OTU_ID,Bal1,Bal5,Bal6,Bal8,CC10,CC7,CC8,Can2,DY1,Bal2,Bal3,Bal4,Bal7,CC2,DY3,Bal11,Bal9,CC1,Can1,DP2,DP3,DP4,DP6,DP7,DY2,DY5,DY4,CC3,CC9,DY6,Bal10,DP5,CC11,CC4,DP1,DY7,Can5,Can6,Can3,Can4
4c1e67af17111fbd4dd91e19a7d767043d7278d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0
67864d7e3bd041b35cee58694df259793ab7e885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0
a14487a1d09933b147eb574a921b34b37d0b5fae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0
6dd8f3dbd01869b9e785ee36f699a8439be33325,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3ac3b81391bfca3afe2862c7066c8be0f60b3df,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,89,0,0,0,0
0b88c51a891f55831e8d7ccc226ed179dfa79a0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0
70ed3a08b88039ed286b863d69fa3cc5b7d2fd81,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,132,0,0,176,0,0,0,0,0,0,0,0,0,0
bb1887b8559db0b1cfc9b736db9929263a8b5ed4,0,0,0,0,0,0,0,237,290,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,91,54
9b0f8ceae2e835f5c9924abdc5379b1e06fc5a78,0,50,0,0,0,0,0,0,585,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb91e8e2b4033aaad1a104bc6e25b208d149679d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,869,0,0,0,0,0,0
6fa2ddc47b89783c2d883561dce85c0bb4ba7593,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497eae16c121c5ef1c64cb9c9e2513906f1fa5b3,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350d3b9fa2d186a1609e3903b0cfb3f4c6fea459,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,223,0,0,0,0,0,0,0,0,0,0
819f3bd83b6ce2fb70a9be0d12a17e66b5094e76,0,0,0,0,0,0,0,0,401,0,0,0,0,0,229,136,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314886e8b9c06aac05e03cef84fe53bc217e84e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,163,0,0,0,0,0,0,0,273,0,0,0,0,0,435,0,0
dfa11e747f49dc8e4f890dffbedeb5f41b6d5cf1,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e64b7b8b5a6d6e3883fc0e01dae61cb4b90826db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,814,0,0,0,0,0,0,0,0,0,0
1f19986d7a1b67c3e8961dc5829e90f6cf2a9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0
54fef224917ab9b96dd6be65a5cabaf9d3d2d63d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,920,0,0,0,0
692fa492c73b0fa00173bb0d13003f3558333988,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0
83a0cea1315bd22a567ce3cbe17ca0c6a2146b53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,133,0,175,0
40ebfd54487f1cdd29bf81cd9896366a1f659ef5,0,51,0,0,129,0,199,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
0bfb8dd941b27a427213f2333ad9537a0840a905,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,182,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,58
a628e1a1c6d41de1146b7c096f07b340abb79383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd58bfbf5f1bc8caa6d969e3a2310d06ddcaffb3,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,129,0,0,104,0
2e9400c1b6e624f89e05cd21871bd327b27046d4,0,0,0,0,140,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0
ad9a8cef5e105d4b8cff5d004816de2aee2f9f90,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482cd9dc1a91395392725e851a49d9b6df225ebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0
11462076e6941c05533eb046645673597b954262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,296,0,0,0,0,0,393,0,0,0,0
dd8e2d32c4abb445399a93395823fbdf11340dae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0
610c1404b07739991cdbf974928916a4e8d18a1b,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1d92083c91006d01482a54aec08f89f675c3b4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0
e89d53e92d5c7304b770b4a2a457c791c353c46d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,247,0,0,0,0,0,0,0,0,0,511,0,0,0
276659a4021543d384655335cd37f99427fa77e5,0,0,0,249,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e900eeec6757b649faaed100492906bc64998312,0,0,0,0,0,0,0,0,0,0,0,0,260,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c723add6d1f16a5e9b8db663e7cc86de41c30970,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0
b3a6d5286748beb714d727280f62abdf10fdb78e,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d23416f821cb6b50180fd606b7904e6b2aebda72,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691e93c6b5723aa4df0ceb3bd9449ace95a1e439,0,0,0,0,0,0,0,95,279,0,0,0,0,0,78,0,0,0,59,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
d57877c8ded917eabd8c402a262591ac62156687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,141,0,0,102,0,0,0,0,0,0,125,242,0,0
c5379dfb8039115824d760de241bf7131caa9eb9,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9612b23b9a324eef749b0d14d3da8bb385c9941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c4521da7efda4280bcd0cc1335d63c7dced58d6,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,163,0,0,0,0,0,0,0,0,0,0
df26066e37fac1c9bdf561de156af9497e432b13,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,81,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0
c25199501d3251bc8ec57d573eae054f775faea3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ffd6e87c85a74851e66ef914c00e746216a8031,0,0,0,0,0,0,577,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0
658763eddf82fa9c2ca30fa3cdd963fffda62445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,252,0,0,474,0,0,0,0,0
0b5d78655a49b13621e0664bacfdfa3d0a936a1f,0,229,0,0,0,0,0,0,0,190,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7664f150f2b5170d1d88d3651b64f5a6876b7dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,322,0,0,0,0
81fb7e2e827bb8f744251ccb6c8928d97a7ffe4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,212,0,0,207,0,0,0,0,0,0,0,0,0,0
92abe6bfbf4b7c5be5f2f87fc9ab227f19c2d982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,97,0,0,0,0,0,0,0,0,0,0
7eeaeb0aa0395bd08d1d71258d4ef74ca34f8de2,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae76cde7972222277cc68ec4144562a8624a08cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,321,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
bf111fc45417b161754b40fd1047695e79080bbb,0,0,0,0,136,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0
fe026ae30146c850beaca8e4a2629f62a4b60d3d,0,0,0,0,0,0,0,158,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860f12258f04e473668ad4642987a54c8f9ba616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,228,0,0,0,0,0,0,0,0,0,0,34
afdf85fd1fcdfab7b4a928b8f2199fa64d06c40a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0
499cc839023dacaa72ba16325ce14235c8105b81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0
0f491263816adbe57751a9e8d61c4074275ec7f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38655baaa1f7d61f7931bc70186f9abdad122c8d,0,195,179,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997f6fc1fcd9dc155e1086d8cc2190e30225b073,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0
75dfee73533165a4dc2f8b21892d551bcfb4be85,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,36
6d2930ca036e0b8370301581229edf0063de6b06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,110,0,0,0,0,0,0,0
389683af0e0e0fa1df7659784471c8fa57c55e8a,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f509ab5b5f0f37ff22bfdcb2d40ae32059a9c9bc,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f1a9c5ae62ecca3e2bd668125eef88413051b37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f77b3f251cab114b140e9fbdc7e3ee9beba0132f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0
361d5fd512b013e663170f3994a7287fa2b9d8b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b849281fba922e704328f958b0d1a5e871ef9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,181,0
425c7ba80e82ba44ca5817191ecc5384c182cb62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0
1786d0bf2fb6ca68e1f992106b433fc7ea980d4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0
3366c3f7d10127fc9ce08ef2ce525382af43670b,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b34891e72b5fff998bd441544eeff5b1f81e59e2,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92a50b990ce63a09c1808326b045273bfbe3a10b,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709fc8be667846ff5db1ff7138ce850e9a363f40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,103,0,0,0,0,0,0,0,0,0,0,0,0,0
36cd12b56e4e7d21379b01ccdbd70e3f1f2d50a0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81c6c1df5b325401abe68f67049fef1a6eccd5a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,154,0,63,150,0,0,0,0,0,0,0,0,0,0
524458eda0227c7be550de4b7134f5f72b446c88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0
f5bc4a9f837aa1e05cf58d9b000eb59604abb1fc,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294d0a83c02d04c1810355ff058b526ad4f7f991,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0
8342d52432e7328794c03575ae8fb1b9c67a830e,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a9fa997332f72a966ad1f3d5b531da7ec12b0df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7c6b97596170724999945525deff2d2d6732445,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954e7d0ca5da902d955fdbc7580b793cc366d735,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06cf31b2a35d0e226202c32183569760de714818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0
902381a10ab67dc70e0b4198126970ecff892c98,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962ed857952262aac2f0e87415f924ef98656395,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0
b9a177f2ba7ca9e3958011565d17f5975844d7d0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db206136d3152c28c82bb4678404b099c9399613,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e2fb006895fc4cc3927b1a30d55330abecaa23e,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,178,0,52,0,0,0,0,0,0,124,0
1e6b570c51c4bddb96cebb8f9d8afc8932e46ac5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0
ef7aaa00ae6b65d652e83ab86b664cbeefcf3067,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23be8db15e11798be3d6abe7d4d70d9345cded9b,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,89,0,0,0,0,0,0
da3a0d0fcb53475624ef4f23d1a2a147f8ce982e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,207,0,0,0,0,0,0,0,0,0,0
6562c015e45a9aab2eb4bca275a19f2a43725b5f,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc2f7858ecbcce41d84ff8f113e86b9c253d7caf,0,0,0,222,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862f89d883864214ea507b650895f04011c5ad6,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41ac150e005b851ffd9adf216866cad035ab7e59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0
c0f9823c11bbd330634d7cfea7a22c11f2a954c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0
7d983484b83420be9851ea8fed3aac4844d900d7,0,0,0,133,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0
08122ec8192500939a6d7c9f63e059a65c7bbf60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0
91719ddb15bcd948f97224e89a8e1f0ef4a2a5df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0
97970d17a41612cffa37c5f86e4b0fc1b7a779fd,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8922a748378f9cfcd255259de389901dd1d6e1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0
ea4f40d83e7263ad60dbf4c16026924fd0092c10,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d201b0fbc5f7da29943eec05a1b40a05aff329c,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb1cef73d12aaa36fc5799135276a958bfd438dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0
adc24d27f586ba224ac5f5d48bdaf8da78864177,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caac7401372f6bb5870428b9593b8463e1d0b529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4c4aeb3a783dfc6e3b3448ac29c486522ef04f0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b150e42d23222ae85bec2631951716f71105b470,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f57b5072c49f5050670bf5d9f338d214e9b5a2ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418b4fe2ecab653f5c63e609f4990b9de683722c,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c93916d9ca877a0234a21eda2a761172b7ab513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0
4dc3b979236b7a0cc295649d205572ed8d3b1a07,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ac860685cb681720d41580cfd342b78f42e9086,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
ff49b090146a34208bb2238875742e34ac7a3761,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7830427846bc5aa21373f68bd5c632aafed33dd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0
a42104eefad7b57a67ef320001cf0ce3b6721bd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0
144527ea408971bf7e22c4e4a47d883375ce14a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0
0b8cdb847d6d7fdec9b555427edbf13fd30a5e33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de31cc2559e5e9c3a3a513cd4ef9bc3f81a0494a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0
76d29238277ffd6eaebf7b4924939a60fe8b30cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2da24d01c9c03ffca46e2c4ea65e742addb32a1,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0
45b571bf2b1c1d6dbd9188a28143ebf630ed2dee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0
a3e19f6ecd4132590e139c1c6b4e5ce400a6ac1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,230,0,0,0,0,0,0,0,0,0,0
197cb4646d7f1b0a5038aed177ba72f47b51be51,0,72,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237eb316eaf4264f425c57dcdca452d5c656378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0
